Reacher-v10_seed_1,Reacher-v10_seed_2,Reacher-v10_seed_3,Reacher-v11_seed_1,Reacher-v11_seed_2,Reacher-v11_seed_3,Reacher-v12_seed_1,Reacher-v12_seed_2,Reacher-v12_seed_3,Reacher-v20_seed_1,Reacher-v20_seed_2,Reacher-v20_seed_3,Reacher-v21_seed_1,Reacher-v21_seed_2,Reacher-v21_seed_3,Reacher-v22_seed_1,Reacher-v22_seed_2,Reacher-v22_seed_3,Reacher-v30_seed_1,Reacher-v30_seed_2,Reacher-v30_seed_3,Reacher-v31_seed_1,Reacher-v31_seed_2,Reacher-v31_seed_3,Reacher-v32_seed_1,Reacher-v32_seed_2,Reacher-v32_seed_3,Reacher-v40_seed_1,Reacher-v40_seed_2,Reacher-v40_seed_3,Reacher-v41_seed_1,Reacher-v41_seed_2,Reacher-v41_seed_3,Reacher-v42_seed_1,Reacher-v42_seed_2,Reacher-v42_seed_3,Reacher-v50_seed_1,Reacher-v50_seed_2,Reacher-v50_seed_3,Reacher-v51_seed_1,Reacher-v51_seed_2,Reacher-v51_seed_3,Reacher-v52_seed_1,Reacher-v52_seed_2,Reacher-v52_seed_3,Reacher-v60_seed_1,Reacher-v60_seed_2,Reacher-v60_seed_3,Reacher-v61_seed_1,Reacher-v61_seed_2,Reacher-v61_seed_3,Reacher-v62_seed_1,Reacher-v62_seed_2,Reacher-v62_seed_3
-295.26287841796875,-271.760986328125,-299.8515625,-309.84954833984375,-305.9361877441406,-320.0451965332031,-290.3585510253906,-269.003173828125,-292.92584228515625,-288.67535400390625,-315.0277404785156,-307.86187744140625,-280.6932983398437,-297.7126770019531,-311.2672119140625,-279.66470336914057,-315.9157409667969,-316.4772644042969,-339.4647521972656,-373.4354248046875,-345.8445739746094,-310.49420166015625,-339.8873596191406,-315.93182373046875,-319.4830322265625,-351.1067199707031,-355.6959533691406,-344.8748474121094,-397.7237243652344,-346.83233642578125,-331.7779541015625,-372.4320068359375,-355.7392272949219,-337.12554931640625,-347.8580322265625,-373.365478515625,-355.0689392089844,-383.2401123046875,-322.60406494140625,-366.0330505371094,-361.8790893554688,-340.2178649902344,-369.0788269042969,-419.1455383300781,-342.6083068847656,-371.2290649414063,-491.9716796875,-413.8916931152344,-370.17608642578125,-444.0326232910156,-381.0406799316406,-374.48577880859375,-468.38226318359375,-410.7371826171875
-210.62974548339844,-265.0706787109375,-265.09716796875,-250.5647430419922,-246.1161651611328,-282.79803466796875,-212.8362274169922,-247.54205322265625,-257.01388549804693,-345.8780517578125,-323.4908142089844,-327.9870300292969,-339.18719482421875,-325.1542663574219,-328.97723388671875,-353.5829162597656,-332.6120910644531,-355.1380615234375,-291.62237548828125,-349.229736328125,-318.74383544921875,-302.7452697753906,-308.8942565917969,-320.4894714355469,-307.4602355957031,-319.64617919921875,-327.17156982421875,-382.7710876464844,-354.3764953613281,-466.60687255859375,-410.6503601074219,-335.046630859375,-428.5791931152344,-354.637451171875,-348.3511657714844,-423.6343078613281,-354.1838073730469,-416.8583679199219,-336.0869140625,-360.3598327636719,-430.4075927734375,-344.76275634765625,-356.67547607421875,-419.16302490234375,-348.64569091796875,-389.6624450683594,-400.2585754394531,-392.2013854980469,-374.4209289550781,-378.58740234375,-389.55908203125,-388.9093627929688,-407.1962585449219,-381.0838317871094
-270.27456665039057,-285.6810302734375,-255.3828887939453,-285.4729919433594,-277.49713134765625,-297.0505065917969,-266.01055908203125,-281.14410400390625,-246.04849243164062,-330.51739501953125,-292.599609375,-312.9737243652344,-321.4850769042969,-302.5193176269531,-303.08837890625,-356.1130676269531,-307.08843994140625,-332.3680419921875,-366.1716003417969,-353.3895263671875,-355.5920715332031,-332.2431335449219,-320.51544189453125,-305.53033447265625,-361.11175537109375,-337.9637451171875,-326.64349365234375,-392.382080078125,-368.7923583984375,-316.6878967285156,-395.4320068359375,-327.7673034667969,-344.60302734375,-393.7048645019531,-326.87823486328125,-331.181396484375,-365.7803649902344,-382.9137878417969,-377.59613037109375,-378.21624755859375,-395.4495849609375,-353.622802734375,-372.36163330078125,-400.5040893554688,-350.3175048828125,-419.1313171386719,-444.00811767578125,-421.0084228515625,-391.362060546875,-407.1370544433594,-422.5704650878906,-433.0703125,-403.3934020996094,-432.06842041015625
-240.47987365722656,-271.3604736328125,-254.6363220214844,-285.2671203613281,-304.5921325683594,-246.9792938232422,-234.3882141113281,-261.28939819335943,-234.3998565673828,-288.9322814941406,-329.5683898925781,-357.5888977050781,-296.46563720703125,-302.705078125,-335.8689270019531,-305.36663818359375,-329.0992736816406,-367.8744812011719,-328.2681884765625,-332.384033203125,-382.8820190429688,-283.0172424316406,-327.9286193847656,-351.95404052734375,-306.6034851074219,-330.212646484375,-366.1399230957031,-401.3457946777344,-362.0207824707031,-322.0026550292969,-346.3660583496094,-331.6521911621094,-318.2381286621094,-331.5882568359375,-334.26934814453125,-326.51409912109375,-333.3457336425781,-330.2164306640625,-377.4073486328125,-341.6461486816406,-349.3294982910156,-390.96514892578125,-342.5008544921875,-354.9042053222656,-380.2989807128906,-392.4078674316406,-389.2156677246094,-363.1045227050781,-353.0867004394531,-367.6876220703125,-350.95947265625,-372.03057861328125,-384.3444213867188,-367.1206970214844
-268.39224243164057,-254.8838806152344,-261.71759033203125,-276.96841430664057,-274.27926635742193,-265.10595703125,-264.6796264648437,-248.61073303222656,-256.67318725585943,-284.34259033203125,-276.5367431640625,-313.01812744140625,-288.6396179199219,-294.3150939941406,-310.0765380859375,-307.6630554199219,-299.04522705078125,-320.99627685546875,-391.9034729003906,-376.3129577636719,-317.091064453125,-367.0012512207031,-343.900634765625,-299.84075927734375,-410.1217041015625,-355.4460144042969,-304.0867919921875,-390.5694885253906,-380.3312072753906,-350.4998474121094,-339.4077453613281,-344.4002685546875,-318.6279296875,-320.2164611816406,-359.36920166015625,-316.397705078125,-362.10247802734375,-436.5025634765625,-378.4333801269531,-373.6750183105469,-456.24847412109375,-379.6271362304688,-374.279296875,-445.72882080078125,-347.5697021484375,-405.70147705078125,-364.0955505371094,-485.0534973144531,-386.9366455078125,-386.9842834472656,-453.9024963378906,-426.7398681640625,-380.755859375,-480.52520751953125
-301.2896728515625,-248.7407684326172,-270.28424072265625,-323.3707275390625,-271.72268676757807,-302.5166320800781,-295.2225646972656,-239.9615936279297,-256.76962280273443,-304.79815673828125,-332.8659362792969,-315.68560791015625,-293.591064453125,-334.36346435546875,-314.1396484375,-318.8400573730469,-350.2315368652344,-330.0621643066406,-358.9002380371094,-370.1211853027344,-340.81304931640625,-337.05413818359375,-325.449951171875,-319.16632080078125,-342.2803649902344,-344.1554870605469,-322.9703674316406,-336.4598693847656,-318.2332763671875,-361.2314453125,-350.8309631347656,-317.0216369628906,-304.8079528808594,-316.1868591308594,-302.6287841796875,-338.9564208984375,-357.6185607910156,-364.7456665039063,-333.06982421875,-349.90472412109375,-368.33087158203125,-361.970703125,-337.7172546386719,-369.1668701171875,-344.6375427246094,-421.3059387207031,-450.0866394042969,-399.405029296875,-418.0256042480469,-379.0763854980469,-405.4210205078125,-421.1246643066406,-465.4832763671875,-423.60162353515625
-243.11170959472656,-260.78182983398443,-245.8543243408203,-264.57571411132807,-284.89227294921875,-245.6533050537109,-237.38177490234366,-240.4151153564453,-247.54014587402344,-310.0780029296875,-279.2709350585937,-300.1914978027344,-279.9310913085937,-291.3925476074219,-297.261962890625,-319.95465087890625,-301.1404113769531,-314.7519836425781,-373.5136413574219,-347.3862609863281,-303.8992614746094,-342.53521728515625,-309.7490539550781,-304.42333984375,-317.62109375,-355.0439453125,-321.46990966796875,-350.98785400390625,-419.1945190429688,-322.827392578125,-329.1915588378906,-414.2798461914063,-285.90289306640625,-338.8741455078125,-397.1298522949219,-326.48541259765625,-390.9486083984375,-432.0972290039063,-360.5443115234375,-426.9661865234375,-433.19610595703125,-377.95306396484375,-432.0603332519531,-399.7755432128906,-405.7788696289063,-376.4800720214844,-429.0472412109375,-367.58306884765625,-394.3035583496094,-396.8884582519531,-339.9862365722656,-423.086181640625,-411.578369140625,-363.10748291015625
-231.5058135986328,-260.989990234375,-261.08270263671875,-237.71218872070312,-278.67236328125,-286.6529846191406,-229.5947570800781,-256.5687255859375,-253.76730346679688,-317.5481872558594,-302.0945129394531,-322.56591796875,-309.50653076171875,-294.25286865234375,-306.0195007324219,-326.67681884765625,-321.0278625488281,-317.2698974609375,-406.6488952636719,-346.1408386230469,-392.94384765625,-370.4700927734375,-325.0498352050781,-372.1850280761719,-394.92706298828125,-329.378173828125,-368.3544616699219,-356.3529052734375,-401.21478271484375,-347.393310546875,-343.9767150878906,-389.9837341308594,-331.3353576660156,-351.7373352050781,-410.21392822265625,-310.4688415527344,-329.7701721191406,-346.7785339355469,-353.68060302734375,-348.91180419921875,-349.4782409667969,-364.7640380859375,-340.6856994628906,-364.2930603027344,-351.45294189453125,-374.6718444824219,-332.6788635253906,-359.7923583984375,-353.2707824707031,-333.3848571777344,-328.39459228515625,-373.4476623535156,-351.53564453125,-350.337646484375
-237.74267578125,-246.12648010253903,-235.7923583984375,-270.85800170898443,-265.487548828125,-240.8091735839844,-233.85671997070312,-241.10597229003903,-226.8223419189453,-271.9290771484375,-287.76190185546875,-258.56167602539057,-247.45065307617188,-284.3417053222656,-246.16085815429688,-283.0174560546875,-295.6981506347656,-272.49142456054693,-318.75140380859375,-364.6217041015625,-348.9571228027344,-319.1526184082031,-314.6375427246094,-326.37109375,-318.6783447265625,-344.2809143066406,-339.1022033691406,-392.6027221679688,-347.23822021484375,-328.04766845703125,-367.55755615234375,-335.19354248046875,-338.8898010253906,-362.9372253417969,-324.8065185546875,-349.5179748535156,-352.3076477050781,-342.9939880371094,-384.34210205078125,-377.2501525878906,-358.7569580078125,-381.6885681152344,-348.2612609863281,-355.16387939453125,-413.7749328613281,-399.9588623046875,-371.5370788574219,-397.6777038574219,-396.6982727050781,-367.29345703125,-376.7608337402344,-373.5868225097656,-395.7449951171875,-358.3743591308594
-239.51426696777344,-243.15121459960938,-228.2948303222656,-294.9474792480469,-277.63790893554693,-252.94810485839844,-237.91754150390625,-232.7010498046875,-217.8938140869141,-312.65966796875,-272.6580810546875,-268.25015258789057,-305.61175537109375,-280.6370849609375,-269.47885131835943,-326.5142822265625,-313.1876220703125,-278.14080810546875,-329.02484130859375,-315.87237548828125,-350.0328369140625,-333.492431640625,-323.03436279296875,-333.26593017578125,-341.19287109375,-309.8929748535156,-353.3065185546875,-390.8926086425781,-428.7572021484375,-353.17010498046875,-342.306640625,-421.5195617675781,-332.4571838378906,-331.8427429199219,-437.6593322753906,-329.5863342285156,-344.8072204589844,-370.2295227050781,-360.5576477050781,-361.83087158203125,-390.3544616699219,-369.277099609375,-375.656982421875,-367.42333984375,-382.4793395996094,-435.1314697265625,-345.02667236328125,-349.5235900878906,-411.305419921875,-372.5120849609375,-369.9797668457031,-416.5836791992188,-376.1890869140625,-368.0707092285156
-249.052001953125,-266.0765380859375,-198.3011932373047,-256.810302734375,-285.3516845703125,-216.00747680664062,-248.06336975097656,-259.76632690429693,-193.3603515625,-283.6050720214844,-326.1089782714844,-262.50006103515625,-288.8741149902344,-296.6235046386719,-259.79299926757807,-280.858642578125,-342.2850036621094,-266.75021362304693,-304.5649108886719,-344.24969482421875,-316.38153076171875,-310.48443603515625,-273.92825317382807,-307.5926513671875,-307.4338684082031,-302.75250244140625,-321.689453125,-371.0007019042969,-418.99609375,-335.7886047363281,-361.245361328125,-388.15509033203125,-363.7776184082031,-374.6927185058594,-422.8526611328125,-368.7782897949219,-351.713134765625,-392.2619323730469,-339.63104248046875,-380.8003234863281,-418.6557312011719,-382.91705322265625,-362.23431396484375,-426.1595764160156,-366.4637756347656,-407.4768371582031,-424.4866638183594,-433.1241760253906,-378.79925537109375,-423.8990173339844,-393.216552734375,-435.03009033203125,-437.1554870605469,-376.29583740234375
-229.2758331298828,-229.98081970214844,-216.4961700439453,-249.1504364013672,-261.07791137695307,-245.45947265625,-224.6085968017578,-223.0967102050781,-217.40972900390625,-279.21926879882807,-291.3892517089844,-224.44873046875,-292.7311706542969,-303.57708740234375,-241.97293090820312,-283.3924865722656,-301.00048828125,-235.67709350585938,-317.4523010253906,-345.6799011230469,-329.4872131347656,-292.53912353515625,-323.3502197265625,-298.9964904785156,-294.9959716796875,-325.17626953125,-280.30001831054693,-301.03179931640625,-377.11529541015625,-326.9239807128906,-301.24066162109375,-338.6361999511719,-314.70281982421875,-309.3133544921875,-344.5860290527344,-324.5027160644531,-365.51702880859375,-370.2050476074219,-318.7027587890625,-393.7887573242188,-368.21490478515625,-320.3294982910156,-392.1226501464844,-363.2858581542969,-328.4377136230469,-374.691650390625,-402.6940612792969,-387.5301818847656,-354.5732116699219,-348.4776611328125,-364.11328125,-348.2821350097656,-384.2760314941406,-382.0213928222656
-214.41204833984366,-273.07061767578125,-205.9296875,-232.5247344970703,-300.18865966796875,-224.2465057373047,-209.2210998535156,-266.14361572265625,-213.9025115966797,-279.8101806640625,-258.53274536132807,-280.19195556640625,-280.1695556640625,-259.17459106445307,-281.24191284179693,-280.73336791992193,-252.23971557617188,-301.54547119140625,-339.32403564453125,-347.25762939453125,-279.2078857421875,-331.66619873046875,-330.9854736328125,-274.45037841796875,-322.7490539550781,-308.9107666015625,-305.5079345703125,-351.7328186035156,-420.6680603027344,-360.8435974121094,-346.5398254394531,-415.2149963378906,-315.565673828125,-342.3347473144531,-398.7889099121094,-328.7680358886719,-311.45721435546875,-342.319580078125,-385.14935302734375,-339.01971435546875,-326.5995788574219,-368.7818603515625,-348.65802001953125,-325.39776611328125,-385.7532043457031,-401.2257080078125,-345.83319091796875,-424.7851867675781,-390.1891174316406,-379.618896484375,-432.10577392578125,-381.01123046875,-363.2009582519531,-423.2816467285156
-218.58888244628903,-245.23655700683602,-210.990478515625,-231.3504943847656,-272.70526123046875,-229.1572113037109,-217.42431640625,-242.7462615966797,-211.4168701171875,-263.77264404296875,-283.6073303222656,-265.2186889648437,-282.592041015625,-279.37741088867193,-276.21841430664057,-268.57333374023443,-291.12890625,-277.81866455078125,-307.9185485839844,-347.6777038574219,-339.40582275390625,-319.2131652832031,-331.0482482910156,-305.3660888671875,-312.95245361328125,-344.6120910644531,-319.65924072265625,-379.1880187988281,-342.6837158203125,-347.1418151855469,-353.9502868652344,-321.7119445800781,-301.7453308105469,-362.5887756347656,-338.9667053222656,-296.2898254394531,-371.3570251464844,-354.841796875,-392.2476501464844,-389.205810546875,-359.4708251953125,-410.68017578125,-380.848876953125,-350.734619140625,-409.7509765625,-449.2105407714844,-411.3498840332031,-368.7291870117188,-436.0538024902344,-371.4367980957031,-356.07623291015625,-467.63995361328125,-425.97161865234375,-342.4886474609375
-218.5798797607422,-249.26400756835938,-213.19210815429688,-238.9672393798828,-241.72520446777344,-241.6555938720703,-216.37448120117188,-237.94029235839844,-213.9112091064453,-251.166748046875,-283.2686767578125,-308.3417053222656,-264.05087280273443,-300.5758361816406,-297.77783203125,-262.2006225585937,-296.5388488769531,-348.9005432128906,-327.1096496582031,-371.2368469238281,-286.583984375,-308.66143798828125,-335.220947265625,-276.1463623046875,-344.7405700683594,-365.45458984375,-283.9642028808594,-390.6524658203125,-336.7779846191406,-332.75469970703125,-358.86553955078125,-335.299072265625,-303.6922912597656,-341.72625732421875,-328.1572570800781,-308.4130554199219,-388.9193115234375,-339.7857971191406,-355.9372863769531,-430.3697509765625,-351.4551086425781,-367.5284423828125,-369.91119384765625,-363.2203979492188,-354.9698791503906,-422.63995361328125,-381.73712158203125,-373.7388916015625,-394.5306701660156,-351.5145568847656,-391.7264099121094,-425.22833251953125,-384.5931396484375,-330.0406188964844
-260.61459350585943,-199.35166931152344,-224.5562286376953,-278.06539916992193,-218.16140747070312,-245.4597930908203,-254.264892578125,-193.12960815429688,-214.1752777099609,-286.4123229980469,-295.2645263671875,-228.8790283203125,-290.4131774902344,-303.7984619140625,-224.20660400390625,-296.81915283203125,-304.2787780761719,-238.8419189453125,-291.8186340332031,-298.7590026855469,-299.5791320800781,-303.0572509765625,-315.7432556152344,-287.2491455078125,-334.0370178222656,-324.7750549316406,-290.65478515625,-316.88177490234375,-326.5210266113281,-366.4786682128906,-321.9255065917969,-284.31610107421875,-389.22735595703125,-308.3218078613281,-306.1298522949219,-347.9429016113281,-416.49359130859375,-357.7970886230469,-365.6456604003906,-415.6448059082031,-324.9367370605469,-384.24896240234375,-413.3665466308594,-334.79412841796875,-368.3131408691406,-434.5413513183594,-371.23577880859375,-436.0453796386719,-425.4756774902344,-360.52325439453125,-316.3085632324219,-428.00726318359375,-356.3105163574219,-365.6220703125
-204.42388916015625,-235.4266662597656,-212.6357727050781,-222.8557586669922,-264.16485595703125,-231.33761596679688,-200.93798828125,-226.29200744628903,-203.36322021484366,-259.77145385742193,-271.281494140625,-243.9814453125,-266.8662109375,-270.25460815429693,-242.7469787597656,-263.00515747070307,-294.393310546875,-255.81033325195312,-371.99896240234375,-338.7832946777344,-324.47027587890625,-318.1593322753906,-303.4985046386719,-298.5601806640625,-346.2747497558594,-286.946533203125,-309.8326416015625,-371.1217956542969,-335.54620361328125,-342.8668518066406,-345.1548156738281,-319.1016540527344,-349.8037414550781,-348.8507995605469,-341.3192138671875,-341.89019775390625,-308.5455627441406,-330.15216064453125,-349.0171203613281,-332.374755859375,-368.4968566894531,-344.1454162597656,-323.7040100097656,-344.99615478515625,-405.64727783203125,-386.9771423339844,-327.92388916015625,-374.94677734375,-348.0314636230469,-323.24066162109375,-330.40057373046875,-389.46710205078125,-350.5230712890625,-351.4919128417969
-222.10240173339844,-199.7191162109375,-223.63568115234366,-247.5619354248047,-247.46226501464844,-236.51589965820312,-222.34326171875,-191.5869445800781,-206.349609375,-262.01394653320307,-312.9440002441406,-241.24530029296875,-250.94537353515625,-315.09710693359375,-238.1464385986328,-279.40127563476557,-325.1545715332031,-235.41571044921875,-311.8853759765625,-340.5030212402344,-280.66748046875,-282.8665466308594,-314.54168701171875,-269.60183715820307,-296.0176086425781,-328.9148254394531,-274.60061645507807,-358.9296875,-385.1103210449219,-293.8516845703125,-322.0670166015625,-339.6537170410156,-315.2497863769531,-339.7361145019531,-361.1842956542969,-305.4839172363281,-340.05706787109375,-324.2079772949219,-371.5169677734375,-344.952880859375,-367.1588745117188,-376.28656005859375,-353.89678955078125,-345.5754699707031,-367.84808349609375,-385.70733642578125,-389.3913879394531,-332.5621337890625,-412.2676696777344,-354.2808532714844,-352.65423583984375,-390.996337890625,-353.3720397949219,-356.7472229003906
-209.3467559814453,-185.37255859375,-235.7459716796875,-221.22972106933602,-200.0550079345703,-252.93624877929688,-203.84234619140625,-181.87890625,-217.29464721679688,-334.5097961425781,-250.30484008789062,-284.509033203125,-334.3380126953125,-262.76296997070307,-295.24957275390625,-354.48309326171875,-251.8382873535156,-304.4622497558594,-269.05465698242193,-359.483154296875,-314.65716552734375,-268.04296875,-341.4312438964844,-297.3701171875,-273.88217163085943,-359.897216796875,-290.91424560546875,-381.3740234375,-375.728515625,-379.00323486328125,-340.73944091796875,-330.53228759765625,-340.14361572265625,-368.4468688964844,-350.63861083984375,-354.45989990234375,-344.1007385253906,-313.8939514160156,-459.56683349609375,-326.5884704589844,-333.3553466796875,-480.8785095214844,-368.31494140625,-331.04034423828125,-440.8801574707031,-373.922607421875,-367.5758056640625,-431.9438171386719,-353.35186767578125,-370.1546936035156,-396.955810546875,-374.2956237792969,-413.7632446289063,-404.02484130859375
-203.20469665527344,-200.688232421875,-217.3668670654297,-237.40548706054688,-202.63851928710938,-234.05221557617188,-199.2766571044922,-194.5171203613281,-198.2636566162109,-257.98446655273443,-267.21307373046875,-299.5099792480469,-299.6479797363281,-271.43722534179693,-298.1426086425781,-263.30206298828125,-250.07748413085938,-330.9371032714844,-266.54168701171875,-389.7380065917969,-358.1289367675781,-284.1438293457031,-339.9461975097656,-305.2099914550781,-252.9105987548828,-348.61474609375,-307.789306640625,-289.45965576171875,-313.3265380859375,-315.40203857421875,-291.46453857421875,-294.77703857421875,-281.72808837890625,-287.49346923828125,-300.6766052246094,-305.4201354980469,-379.16510009765625,-341.7240905761719,-377.3207702636719,-391.77783203125,-354.58758544921875,-440.41412353515625,-390.63580322265625,-360.2864074707031,-407.8069152832031,-350.6243896484375,-330.43402099609375,-410.4530334472656,-314.9248046875,-317.75390625,-389.1024475097656,-389.91583251953125,-340.2799987792969,-371.12322998046875
-223.38645935058602,-228.3833923339844,-204.39926147460938,-238.81358337402344,-230.50587463378903,-224.01031494140625,-214.77740478515625,-220.6900787353516,-185.73727416992188,-217.4615631103516,-258.88467407226557,-269.36398315429693,-221.78990173339844,-289.1963806152344,-284.5977783203125,-225.0185089111328,-269.7352294921875,-300.72021484375,-324.4111022949219,-305.05609130859375,-323.2005615234375,-282.7330017089844,-314.7885437011719,-266.65335083007807,-300.91778564453125,-317.3746337890625,-294.06494140625,-315.7752380371094,-356.4004821777344,-302.22576904296875,-291.8902893066406,-339.54852294921875,-311.9197692871094,-297.62579345703125,-351.9107971191406,-283.7375793457031,-323.65008544921875,-318.70849609375,-329.81243896484375,-325.0177001953125,-344.4854736328125,-359.25604248046875,-325.7637939453125,-349.5516052246094,-351.5375671386719,-344.70928955078125,-386.9869689941406,-410.9894104003906,-327.9060974121094,-353.795654296875,-361.9584045410156,-351.6976623535156,-341.9717102050781,-396.6686706542969
-208.5871124267578,-221.5132598876953,-236.4566650390625,-233.930908203125,-250.54248046875,-229.9175567626953,-204.0342712402344,-215.07359313964844,-231.1649475097656,-242.17742919921875,-253.27574157714844,-246.04183959960938,-233.2682647705078,-264.14178466796875,-260.97232055664057,-231.375244140625,-267.53372192382807,-301.87042236328125,-317.49365234375,-321.29791259765625,-304.4333190917969,-291.752685546875,-296.77691650390625,-283.0098571777344,-319.3191833496094,-328.1558532714844,-306.5552062988281,-297.3338317871094,-320.7690734863281,-294.9206237792969,-301.8519287109375,-306.32666015625,-309.9595642089844,-290.7699279785156,-317.8947448730469,-342.1051330566406,-365.9303588867188,-384.0099792480469,-369.474609375,-413.415771484375,-395.05517578125,-366.1315307617188,-369.287841796875,-412.6492919921875,-361.1317443847656,-369.0807800292969,-330.40869140625,-386.3463439941406,-347.0243225097656,-311.2536926269531,-359.262939453125,-371.7373046875,-327.2513427734375,-443.0718078613281
-187.571533203125,-208.15182495117188,-200.54356384277344,-222.9361114501953,-198.34060668945312,-227.5831451416016,-185.8252410888672,-198.0824737548828,-208.96600341796875,-271.43325805664057,-251.0911865234375,-255.00685119628903,-287.63287353515625,-261.02947998046875,-227.126953125,-279.25225830078125,-285.951171875,-265.5926513671875,-288.484130859375,-348.5559997558594,-353.588134765625,-291.81317138671875,-326.294189453125,-313.046875,-290.9384460449219,-345.5643005371094,-311.9389343261719,-352.2611389160156,-309.4468994140625,-311.1434631347656,-362.5834045410156,-313.3475036621094,-292.738037109375,-346.7117614746094,-290.54351806640625,-316.22955322265625,-323.5390319824219,-346.0846252441406,-278.03958129882807,-355.4506530761719,-377.3090515136719,-321.8849792480469,-330.7021484375,-358.3480224609375,-304.2331848144531,-364.9744873046875,-389.9575805664063,-440.77178955078125,-357.2609558105469,-332.6172180175781,-382.2349853515625,-375.9410095214844,-363.4701843261719,-376.2186279296875
-170.7149200439453,-199.3394927978516,-182.0309295654297,-193.07603454589844,-206.64366149902344,-201.44577026367188,-166.55007934570312,-199.95294189453125,-183.6533203125,-264.58242797851557,-279.6956787109375,-244.2036437988281,-263.594970703125,-286.92169189453125,-242.72938537597656,-279.70782470703125,-301.6012878417969,-266.5468139648437,-355.7533264160156,-297.0116882324219,-297.93670654296875,-312.04583740234375,-297.09112548828125,-259.984130859375,-320.4132080078125,-314.575439453125,-284.6903991699219,-411.7597351074219,-323.2862854003906,-352.19525146484375,-393.3761596679688,-320.0155944824219,-346.0188903808594,-398.7604370117188,-304.6666564941406,-330.2514953613281,-373.82562255859375,-317.1214294433594,-323.65252685546875,-382.9515380859375,-363.34307861328125,-330.21923828125,-396.13665771484375,-334.235595703125,-344.6174011230469,-364.29913330078125,-372.3283386230469,-425.7091369628906,-358.57171630859375,-352.9078369140625,-387.206298828125,-340.8733215332031,-366.406005859375,-424.33856201171875
-213.19775390625,-180.8432922363281,-176.9681854248047,-244.71192932128903,-229.22055053710938,-191.7896270751953,-206.3283843994141,-175.1525421142578,-182.04757690429688,-258.67044067382807,-243.5248107910156,-295.8852233886719,-265.072265625,-227.7407684326172,-287.852294921875,-268.9686279296875,-253.3080291748047,-312.45111083984375,-326.0531005859375,-322.21905517578125,-324.2349853515625,-286.6960144042969,-277.77197265625,-295.4415588378906,-283.0651550292969,-295.4261169433594,-306.2742614746094,-345.94879150390625,-382.6501159667969,-361.21917724609375,-364.2569580078125,-364.4757690429688,-333.115966796875,-361.4438171386719,-367.5215148925781,-298.04241943359375,-339.847412109375,-345.768798828125,-321.68487548828125,-368.05670166015625,-362.28173828125,-360.8824157714844,-359.1306457519531,-333.46844482421875,-327.05706787109375,-326.1972351074219,-321.7060546875,-424.1107482910156,-337.5687561035156,-307.7071533203125,-352.9732666015625,-339.92755126953125,-326.4456481933594,-376.50048828125
-183.2335968017578,-169.33407592773438,-204.5421142578125,-222.1168212890625,-185.95860290527344,-227.7779693603516,-181.8832092285156,-161.50982666015625,-202.3014068603516,-217.22544860839844,-228.8725891113281,-255.625732421875,-224.0336151123047,-240.4641876220703,-245.66098022460938,-256.84014892578125,-244.17318725585938,-267.89010620117193,-350.679931640625,-319.977783203125,-315.9376220703125,-294.78900146484375,-294.19781494140625,-295.3509521484375,-308.1411437988281,-306.36590576171875,-333.20697021484375,-291.7269592285156,-319.4908447265625,-292.9756164550781,-288.8783264160156,-315.0950012207031,-302.41204833984375,-299.99786376953125,-309.125244140625,-300.91070556640625,-314.22802734375,-345.14788818359375,-360.9147644042969,-308.7304382324219,-352.35491943359375,-379.0226745605469,-297.5937194824219,-345.3954772949219,-377.1285705566406,-407.004638671875,-391.8424987792969,-377.3768615722656,-378.8735046386719,-372.2316589355469,-365.169189453125,-364.0854187011719,-380.8976135253906,-391.9349670410156
